customer_ref,source_industry,tenure,gender,engagement_score,monetary_value,product_or_service_count,support_friction,is_active,churn,tenure_score
telco_6203-HBZPA,telco,52.0,male,0.8888888888888888,0.45422885572139304,6.0,0,1,0,0.7222222222222222
telco_0484-FFVBJ,telco,32.0,male,0.37777777777777777,0.4636815920398009,2.0,1,1,0,0.4444444444444444
telco_0301-FIDRB,telco,72.0,female,1.0,0.4532338308457711,6.0,0,1,0,1.0
telco_4139-JPIAM,telco,51.0,male,0.5833333333333334,0.26069651741293537,3.0,0,0,0,0.7083333333333334
telco_2181-TIDSV,telco,68.0,male,0.37777777777777777,0.016915422885572132,0.0,0,1,0,0.9444444444444444
telco_2761-XECQW,telco,8.0,male,0.34444444444444444,0.24975124378109453,3.0,1,0,0,0.1111111111111111
telco_1936-CZAKF,telco,49.0,male,0.5722222222222222,0.3124378109452736,3.0,1,1,0,0.6805555555555556
telco_9453-PATOS,telco,72.0,female,1.0,0.6651741293532337,6.0,0,1,0,1.0
telco_0564-JJHGS,telco,9.0,male,0.25,0.7686567164179104,2.0,1,0,1,0.125
telco_3348-CFRNX,telco,28.0,female,0.45555555555555555,0.7373134328358208,3.0,1,0,1,0.3888888888888889
telco_4402-FTBXC,telco,54.0,male,0.6000000000000001,0.7119402985074627,3.0,1,0,0,0.75
telco_1428-GTBJJ,telco,11.0,male,0.1611111111111111,0.5601990049751243,1.0,1,0,1,0.1527777777777778
telco_2931-XIQBR,telco,50.0,female,0.6777777777777778,0.8437810945273632,4.0,0,1,0,0.6944444444444444
telco_0106-UGRDO,telco,69.0,female,0.9833333333333334,0.972636815920398,6.0,0,1,0,0.9583333333333334
telco_5542-TBBWB,telco,1.0,male,0.005555555555555556,0.5139303482587065,0.0,1,0,0,0.013888888888888888
telco_1930-QPBVZ,telco,68.0,male,0.7777777777777777,0.7646766169154229,4.0,0,1,0,0.9444444444444444
telco_2606-PKWJB,telco,40.0,male,0.5222222222222223,0.21890547263681592,3.0,0,1,0,0.5555555555555556
telco_5322-ZSMZY,telco,31.0,male,0.17222222222222225,0.07462686567164178,0.0,0,1,0,0.4305555555555556
telco_8059-UDZFY,telco,33.0,female,0.5833333333333333,0.8666666666666666,4.0,1,0,0,0.4583333333333333
telco_7740-BTPUX,telco,55.0,male,0.8055555555555556,0.9487562189054726,5.0,0,1,0,0.7638888888888888
telco_5220-AGAAX,telco,68.0,male,0.37777777777777777,0.05721393034825871,0.0,0,1,0,0.9444444444444444
telco_0208-BPQEJ,telco,12.0,female,0.06666666666666667,0.011442786069651727,0.0,0,0,0,0.16666666666666666
telco_9435-JMLSX,telco,71.0,male,0.9944444444444445,0.6751243781094527,6.0,0,1,0,0.9861111111111112
telco_3352-ALMCK,telco,40.0,male,0.6222222222222222,0.8398009950248757,4.0,1,0,0,0.5555555555555556
telco_5312-IRCFR,telco,64.0,female,0.6555555555555556,0.7422885572139303,3.0,1,1,0,0.8888888888888888
telco_5294-IMHHT,telco,53.0,male,0.5944444444444444,0.7910447761194029,3.0,0,1,0,0.7361111111111112
telco_8802-UNOJF,telco,12.0,male,0.36666666666666664,0.6522388059701493,3.0,0,0,1,0.16666666666666666
telco_6313-GIDIT,telco,53.0,male,0.6944444444444444,0.3601990049751244,4.0,1,0,1,0.7361111111111112
telco_6176-YJWAS,telco,72.0,male,0.8,0.7930348258706468,4.0,1,1,0,1.0
telco_5310-NOOVA,telco,46.0,male,0.25555555555555554,0.016915422885572132,0.0,0,1,0,0.6388888888888888
telco_4526-EXKKN,telco,40.0,male,0.22222222222222224,0.06318407960199006,0.0,0,1,0,0.5555555555555556
telco_5311-IHLEI,telco,12.0,male,0.4666666666666666,0.32537313432835824,4.0,0,0,0,0.16666666666666666
telco_3987-KQDDU,telco,9.0,male,0.15,0.5706467661691542,1.0,1,0,0,0.125
telco_3404-JNXAX,telco,51.0,female,0.38333333333333336,0.6218905472636815,1.0,0,0,0,0.7083333333333334
telco_5131-PONJI,telco,49.0,male,0.5722222222222222,0.7179104477611941,3.0,1,0,0,0.6805555555555556
telco_2845-AFFTX,telco,41.0,male,0.5277777777777778,0.8114427860696517,3.0,1,0,1,0.5694444444444444
telco_3489-VSFRD,telco,56.0,female,0.6111111111111112,0.417910447761194,3.0,0,1,0,0.7777777777777778
telco_3345-JHUEO,telco,4.0,male,0.022222222222222223,0.019402985074626858,0.0,0,0,0,0.05555555555555555
telco_5815-HGGHV,telco,20.0,male,0.4111111111111111,0.4567164179104478,3.0,0,1,0,0.2777777777777778
telco_5260-UMPWX,telco,26.0,female,0.14444444444444446,0.01990049751243781,0.0,0,0,0,0.3611111111111111
telco_2249-YPRNG,telco,20.0,female,0.5111111111111111,0.871641791044776,4.0,1,0,1,0.2777777777777778
telco_7410-YTJIK,telco,7.0,female,0.03888888888888889,0.5691542288557214,0.0,1,0,1,0.09722222222222222
telco_4626-GYCZP,telco,7.0,male,0.23888888888888887,0.7522388059701492,2.0,1,0,1,0.09722222222222222
telco_5649-RXQTV,telco,51.0,male,0.6833333333333333,0.8034825870646766,4.0,1,0,0,0.7083333333333334
telco_2674-MIAHT,telco,4.0,female,0.12222222222222222,0.617412935323383,1.0,1,0,0,0.05555555555555555
telco_2576-HXMPA,telco,1.0,female,0.005555555555555556,0.012935323383084583,0.0,0,0,0,0.013888888888888888
telco_7587-AOVVU,telco,27.0,male,0.55,0.8208955223880597,4.0,0,0,0,0.375
telco_5590-BYNII,telco,22.0,male,0.4222222222222222,0.8208955223880597,3.0,1,0,1,0.3055555555555556
telco_6898-MDLZW,telco,12.0,male,0.26666666666666666,0.35323383084577115,2.0,0,0,0,0.16666666666666666
telco_3237-AJGEH,telco,3.0,female,0.11666666666666665,0.12686567164179105,1.0,0,0,1,0.041666666666666664
telco_4707-YNOQA,telco,34.0,female,0.18888888888888888,0.07313432835820897,0.0,0,1,0,0.4722222222222222
telco_9357-UJRUN,telco,24.0,male,0.3333333333333333,0.3990049751243781,2.0,0,1,0,0.3333333333333333
telco_1591-NFNLQ,telco,51.0,male,0.38333333333333336,0.6144278606965174,1.0,1,0,1,0.7083333333333334
telco_8648-PFRMP,telco,14.0,female,0.2777777777777778,0.2796019900497513,2.0,1,0,0,0.19444444444444445
telco_7663-CUXZB,telco,59.0,male,0.9277777777777778,0.9502487562189055,6.0,0,1,0,0.8194444444444444
telco_0258-NOKBL,telco,3.0,male,0.31666666666666665,0.7179104477611941,3.0,1,0,0,0.041666666666666664
telco_1163-VIPRI,telco,65.0,female,0.8611111111111112,0.9059701492537313,5.0,0,1,0,0.9027777777777778
telco_2815-CPTUL,telco,5.0,male,0.02777777777777778,0.5174129353233831,0.0,1,0,1,0.06944444444444445
telco_9348-ROUAI,telco,59.0,female,0.9277777777777778,0.7169154228855721,6.0,0,1,0,0.8194444444444444
telco_9443-JUBUO,telco,72.0,male,1.0,0.46766169154228854,6.0,0,1,0,1.0
telco_0596-BQCEQ,telco,62.0,female,0.7444444444444445,0.8149253731343284,4.0,1,0,1,0.8611111111111112
telco_1481-ZUWZA,telco,28.0,male,0.45555555555555555,0.7587064676616916,3.0,1,0,1,0.3888888888888889
telco_3043-TYBNO,telco,3.0,male,0.21666666666666665,0.4218905472636816,2.0,0,0,0,0.041666666666666664
telco_4830-FAXFM,telco,19.0,male,0.10555555555555557,0.05820895522388061,0.0,0,0,0,0.2638888888888889
telco_5906-BFOZT,telco,1.0,male,0.005555555555555556,0.012437810945273632,0.0,0,0,0,0.013888888888888888
telco_2960-NKRSO,telco,24.0,male,0.43333333333333335,0.6736318407960199,3.0,0,0,0,0.3333333333333333
telco_8996-ZROXE,telco,57.0,male,0.5166666666666666,0.35074626865671643,2.0,0,1,0,0.7916666666666666
telco_5598-IKHQQ,telco,72.0,female,0.4,0.07164179104477611,0.0,0,1,0,1.0
telco_0397-ZXWQF,telco,67.0,male,0.37222222222222223,0.022388059701492536,0.0,0,1,0,0.9305555555555556
telco_5266-PFRQK,telco,52.0,male,0.2888888888888889,0.025870646766169167,0.0,0,1,0,0.7222222222222222
telco_4674-HGNUA,telco,71.0,male,0.9944444444444445,0.7129353233830846,6.0,0,1,0,0.9861111111111112
telco_6765-MBQNU,telco,26.0,female,0.14444444444444446,0.07711442786069651,0.0,0,1,0,0.3611111111111111
telco_9786-IJYDL,telco,35.0,female,0.7944444444444444,0.9447761194029851,6.0,0,1,0,0.4861111111111111
telco_1303-SRDOK,telco,55.0,female,0.3055555555555556,0.5054726368159204,0.0,1,1,0,0.7638888888888888
telco_3769-MHZNV,telco,33.0,female,0.18333333333333335,0.01840796019900499,0.0,0,1,0,0.4583333333333333
telco_6295-OSINB,telco,72.0,male,0.9,0.9094527363184081,5.0,1,1,0,1.0
telco_3308-MHOOC,telco,1.0,male,0.005555555555555556,0.009452736318407953,0.0,0,0,0,0.013888888888888888
telco_2309-OSFEU,telco,10.0,male,0.15555555555555556,0.15572139303482585,1.0,1,0,1,0.1388888888888889
telco_2207-QPJED,telco,37.0,female,0.5055555555555555,0.7139303482587065,3.0,0,0,0,0.5138888888888888
telco_4177-JPDFU,telco,12.0,male,0.26666666666666666,0.15671641791044777,2.0,0,0,0,0.16666666666666666
telco_2239-CFOUJ,telco,1.0,male,0.005555555555555556,0.021393034825870634,0.0,0,1,0,0.013888888888888888
telco_8046-DNVTL,telco,62.0,male,0.6444444444444445,0.20248756218905475,3.0,0,1,0,0.8611111111111112
telco_2209-XADXF,telco,1.0,female,0.005555555555555556,0.06965174129353234,0.0,1,0,0,0.013888888888888888
telco_6620-JDYNW,telco,18.0,female,0.3,0.42139303482587065,2.0,1,0,0,0.25
telco_1891-FZYSA,telco,69.0,male,0.5833333333333334,0.7134328358208956,2.0,1,0,1,0.9583333333333334
telco_4770-UEZOX,telco,2.0,male,0.1111111111111111,0.5621890547263682,1.0,1,0,0,0.027777777777777776
telco_1038-RQOST,telco,19.0,male,0.10555555555555557,0.02338308457711444,0.0,0,0,0,0.2638888888888889
telco_7613-LLQFO,telco,12.0,male,0.16666666666666666,0.6587064676616916,1.0,1,0,1,0.16666666666666666
telco_4568-TTZRT,telco,9.0,male,0.05,0.021393034825870634,0.0,0,0,0,0.125
telco_9513-DXHDA,telco,27.0,male,0.65,0.6313432835820896,5.0,0,1,0,0.375
telco_2640-PMGFL,telco,27.0,male,0.25,0.6094527363184079,1.0,0,0,1,0.375
telco_3801-HMYNL,telco,1.0,male,0.20555555555555555,0.7054726368159204,2.0,1,0,1,0.013888888888888888
telco_0516-QREYC,telco,24.0,female,0.13333333333333333,0.020398009950248763,0.0,0,0,0,0.3333333333333333
telco_9685-WKZGT,telco,14.0,male,0.07777777777777778,0.564179104477612,0.0,1,0,1,0.19444444444444445
telco_6022-UGGSO,telco,32.0,female,0.2777777777777778,0.5587064676616916,1.0,1,0,1,0.4444444444444444
telco_8084-OIVBS,telco,11.0,female,0.061111111111111116,0.017412935323383085,0.0,0,1,0,0.1527777777777778
telco_8896-BQTTI,telco,1.0,male,0.005555555555555556,0.06716417910447761,0.0,0,0,0,0.013888888888888888
telco_3865-QBWSJ,telco,38.0,male,0.3111111111111111,0.618905472636816,1.0,1,0,0,0.5277777777777778
telco_3352-RICWQ,telco,9.0,female,0.05,0.014925373134328358,0.0,0,1,0,0.125
telco_2160-GPFXD,telco,54.0,male,0.6000000000000001,0.47164179104477616,3.0,0,1,0,0.75
telco_2065-MMKGR,telco,29.0,female,0.3611111111111111,0.5248756218905473,2.0,1,1,0,0.4027777777777778
telco_5857-TYBCJ,telco,44.0,male,0.4444444444444444,0.7059701492537314,2.0,1,0,0,0.6111111111111112
telco_1498-NHTLT,telco,59.0,male,0.9277777777777778,0.681592039800995,6.0,0,1,0,0.8194444444444444
telco_4484-CGXFK,telco,3.0,female,0.11666666666666665,0.3686567164179104,1.0,1,0,1,0.041666666666666664
telco_1402-PTHGN,telco,18.0,female,0.4,0.43034825870646765,3.0,0,1,0,0.25
telco_4176-RELJR,telco,67.0,male,0.37222222222222223,0.06815920398009952,0.0,0,1,0,0.9305555555555556
telco_6214-EDAKZ,telco,22.0,female,0.3222222222222222,0.3671641791044776,2.0,0,0,1,0.3055555555555556
telco_5199-FPUSP,telco,33.0,male,0.3833333333333333,0.15721393034825867,2.0,0,1,0,0.4583333333333333
telco_6377-KSLXC,telco,5.0,male,0.02777777777777778,0.016915422885572132,0.0,0,0,0,0.06944444444444445
telco_1796-JANOW,telco,2.0,female,0.011111111111111112,0.016915422885572132,0.0,0,0,0,0.027777777777777776
telco_0238-WHBIQ,telco,72.0,male,1.0,0.7109452736318408,6.0,0,1,0,1.0
telco_8735-NBLWT,telco,9.0,male,0.05,0.021393034825870634,0.0,0,0,0,0.125
telco_6651-RLGGM,telco,67.0,male,0.37222222222222223,0.0800995024875622,0.0,0,1,0,0.9305555555555556
telco_6127-ISGTU,telco,16.0,female,0.18888888888888888,0.663681592039801,1.0,1,0,1,0.2222222222222222
telco_1614-JBEBI,telco,8.0,female,0.044444444444444446,0.024378109452736312,0.0,0,0,0,0.1111111111111111
telco_8740-XLHDR,telco,5.0,male,0.42777777777777776,0.24875621890547264,4.0,0,0,1,0.06944444444444445
telco_1208-DNHLN,telco,23.0,male,0.12777777777777777,0.29950248756218906,0.0,1,1,1,0.3194444444444444
telco_1761-AEZZR,telco,1.0,male,0.10555555555555554,0.6099502487562188,1.0,1,0,1,0.013888888888888888
telco_3923-CSIHK,telco,50.0,female,0.2777777777777778,0.5253731343283582,0.0,1,0,1,0.6944444444444444
telco_5696-EXCYS,telco,17.0,male,0.09444444444444444,0.01194029850746268,0.0,0,1,0,0.2361111111111111
telco_5795-KTGUD,telco,68.0,female,0.8777777777777778,0.9208955223880597,5.0,1,1,0,0.9444444444444444
telco_7120-RFMVS,telco,1.0,male,0.10555555555555554,0.6592039800995025,1.0,1,0,1,0.013888888888888888
telco_7924-GJZFI,telco,25.0,female,0.1388888888888889,0.5079601990049751,0.0,1,0,0,0.3472222222222222
telco_4702-HDRKD,telco,67.0,male,0.7722222222222221,0.309452736318408,4.0,0,1,0,0.9305555555555556
telco_8512-WIWYV,telco,32.0,male,0.17777777777777778,0.020895522388059716,0.0,0,1,0,0.4444444444444444
telco_5897-ZYEKH,telco,67.0,female,0.7722222222222221,0.8691542288557214,4.0,1,1,0,0.9305555555555556
telco_5456-ITGIC,telco,72.0,male,1.0,0.45970149253731346,6.0,0,1,0,1.0
telco_7317-GGVPB,telco,71.0,male,0.8944444444444445,0.899004975124378,5.0,0,1,1,0.9861111111111112
telco_1406-PUQVY,telco,1.0,male,0.10555555555555554,0.31492537313432833,1.0,1,0,0,0.013888888888888888
telco_1322-AGOQM,telco,46.0,male,0.3555555555555555,0.11990049751243782,1.0,1,0,1,0.6388888888888888
telco_3677-IYRBF,telco,2.0,female,0.1111111111111111,0.12089552238805969,1.0,1,0,1,0.027777777777777776
telco_5692-FPTAH,telco,1.0,female,0.005555555555555556,0.27014925373134324,0.0,1,0,1,0.013888888888888888
telco_9114-AAFQH,telco,48.0,female,0.5666666666666667,0.47164179104477616,3.0,1,1,0,0.6666666666666666
telco_8715-KKTFG,telco,61.0,female,0.7388888888888889,0.8462686567164179,4.0,0,1,0,0.8472222222222222
telco_1550-LOAHA,telco,32.0,female,0.37777777777777777,0.6557213930348259,2.0,1,0,1,0.4444444444444444
telco_1728-BQDMA,telco,2.0,female,0.011111111111111112,0.26069651741293537,0.0,1,0,0,0.027777777777777776
telco_0268-QKIWO,telco,3.0,female,0.016666666666666666,0.014925373134328358,0.0,0,0,1,0.041666666666666664
telco_0876-WDUUZ,telco,5.0,female,0.22777777777777777,0.6681592039800995,2.0,0,0,1,0.06944444444444445
telco_5117-ZSMHQ,telco,71.0,female,0.9944444444444445,0.7129353233830846,6.0,0,1,0,0.9861111111111112
telco_5151-HQRDG,telco,37.0,male,0.3055555555555555,0.3661691542288557,1.0,1,0,0,0.5138888888888888
telco_0960-HUWBM,telco,65.0,male,0.7611111111111111,0.854228855721393,4.0,0,1,0,0.9027777777777778
telco_6465-GSRCL,telco,67.0,female,0.7722222222222221,0.8791044776119402,4.0,0,1,0,0.9305555555555556
telco_0617-FHSGK,telco,49.0,male,0.27222222222222225,0.5666666666666667,0.0,1,0,1,0.6805555555555556
telco_0263-FJTQO,telco,50.0,male,0.5777777777777777,0.5199004975124378,3.0,0,1,0,0.6944444444444444
telco_7319-ZNRTR,telco,25.0,male,0.1388888888888889,0.013432835820895536,0.0,0,1,0,0.3472222222222222
telco_2858-MOFSQ,telco,17.0,female,0.19444444444444442,0.37412935323383084,1.0,1,1,1,0.2361111111111111
telco_7503-EPSZW,telco,64.0,female,0.35555555555555557,0.057711442786069655,0.0,0,1,0,0.8888888888888888
telco_7089-XXAYG,telco,25.0,male,0.3388888888888889,0.1975124378109453,2.0,1,1,0,0.3472222222222222
telco_8118-LSUEL,telco,23.0,male,0.5277777777777777,0.8771144278606966,4.0,1,0,1,0.3194444444444444
telco_8070-AAWZP,telco,24.0,male,0.3333333333333333,0.15920398009950248,2.0,0,0,0,0.3333333333333333
telco_1666-JXLKU,telco,37.0,female,0.5055555555555555,0.8139303482587065,3.0,1,0,0,0.5138888888888888
telco_7855-DIWPO,telco,21.0,female,0.11666666666666668,0.5014925373134329,0.0,1,0,0,0.2916666666666667
telco_5133-POWUA,telco,1.0,male,0.005555555555555556,0.2741293532338308,0.0,1,0,0,0.013888888888888888
telco_5652-MSDEY,telco,10.0,female,0.05555555555555556,0.572139303482587,0.0,1,0,0,0.1388888888888889
telco_7005-CCBKV,telco,6.0,male,0.2333333333333333,0.6582089552238807,2.0,1,0,1,0.08333333333333333
telco_1810-BOHSY,telco,51.0,male,0.5833333333333334,0.7776119402985076,3.0,1,1,0,0.7083333333333334
telco_1784-BXEFA,telco,10.0,female,0.05555555555555556,0.02288557213930349,0.0,0,0,0,0.1388888888888889
telco_7351-MHQVU,telco,6.0,female,0.4333333333333333,0.32537313432835824,4.0,0,0,0,0.08333333333333333
telco_9224-VTYID,telco,47.0,male,0.8611111111111112,0.7189054726368159,6.0,0,1,0,0.6527777777777778
telco_9500-IWPXQ,telco,61.0,female,0.8388888888888889,0.6084577114427862,5.0,0,1,0,0.8472222222222222
telco_5762-TJXGK,telco,52.0,female,0.788888888888889,0.40298507462686567,5.0,1,1,0,0.7222222222222222
telco_4504-YOULA,telco,35.0,female,0.39444444444444443,0.40995024875621894,2.0,1,0,0,0.4861111111111111
telco_5569-IDSEY,telco,71.0,male,0.7944444444444445,0.8701492537313433,4.0,1,1,0,0.9861111111111112
telco_4250-FDVOU,telco,6.0,female,0.2333333333333333,0.3781094527363184,2.0,1,0,1,0.08333333333333333
telco_7284-ZZLOH,telco,45.0,male,0.44999999999999996,0.3487562189054726,2.0,1,1,0,0.625
telco_5277-ZLOOR,telco,2.0,female,0.1111111111111111,0.6696517412935323,1.0,1,0,1,0.027777777777777776
telco_2141-RRYGO,telco,4.0,female,0.3222222222222222,0.5014925373134329,3.0,1,0,1,0.05555555555555555
telco_1777-JYQPJ,telco,2.0,male,0.011111111111111112,0.060199004975124384,0.0,1,0,0,0.027777777777777776
telco_6376-GAHQE,telco,4.0,male,0.12222222222222222,0.5930348258706467,1.0,1,0,1,0.05555555555555555
telco_3401-URHDA,telco,51.0,male,0.4833333333333334,0.4144278606965174,2.0,0,1,0,0.7083333333333334
telco_1599-EAHXY,telco,60.0,male,0.33333333333333337,0.05671641791044776,0.0,0,1,0,0.8333333333333334
telco_8631-XVRZL,telco,9.0,male,0.05,0.018905472636815905,0.0,0,1,0,0.125
telco_5052-PNLOS,telco,3.0,male,0.41666666666666663,0.8666666666666666,4.0,1,0,1,0.041666666666666664
telco_3853-LYGAM,telco,17.0,male,0.39444444444444443,0.7701492537313434,3.0,0,0,0,0.2361111111111111
telco_6979-ZNSFF,telco,8.0,female,0.14444444444444443,0.6845771144278606,1.0,1,0,1,0.1111111111111111
telco_5751-USDBL,telco,46.0,male,0.7555555555555555,0.6243781094527363,5.0,0,1,0,0.6388888888888888
telco_5680-LQOGP,telco,68.0,female,0.9777777777777777,0.6388059701492538,6.0,0,1,0,0.9444444444444444
telco_2386-LAHRK,telco,1.0,male,0.10555555555555554,0.35074626865671643,1.0,1,0,1,0.013888888888888888
telco_8189-DUKMV,telco,4.0,female,0.022222222222222223,0.022388059701492536,0.0,0,1,0,0.05555555555555555
telco_6032-IGALN,telco,1.0,female,0.005555555555555556,0.06815920398009952,0.0,1,0,1,0.013888888888888888
telco_9931-DCEZH,telco,28.0,male,0.3555555555555555,0.3597014925373134,2.0,0,1,0,0.3888888888888889
telco_1898-JSNDC,telco,39.0,female,0.41666666666666663,0.4014925373134329,2.0,1,1,0,0.5416666666666666
telco_0315-LVCRK,telco,11.0,male,0.26111111111111107,0.6621890547263681,2.0,1,0,0,0.1527777777777778
telco_3911-RSNHI,telco,71.0,female,0.8944444444444445,0.4293532338308458,5.0,0,1,0,0.9861111111111112
telco_2410-CIYFZ,telco,2.0,male,0.011111111111111112,0.021393034825870634,0.0,0,0,0,0.027777777777777776
telco_4248-HCETZ,telco,30.0,male,0.3666666666666667,0.6109452736318408,2.0,1,0,1,0.4166666666666667
telco_5505-OVWQW,telco,17.0,female,0.09444444444444444,0.018905472636815905,0.0,0,1,0,0.2361111111111111
telco_7271-AJDTL,telco,55.0,female,0.6055555555555556,0.7582089552238807,3.0,1,0,0,0.7638888888888888
telco_1867-TJHTS,telco,58.0,female,0.4222222222222222,0.6124378109452736,1.0,1,0,0,0.8055555555555556
telco_0516-WJVXC,telco,5.0,female,0.22777777777777777,0.3577114427860697,2.0,0,0,1,0.06944444444444445
telco_9174-FKWZE,telco,1.0,female,0.005555555555555556,0.01194029850746268,0.0,0,0,1,0.013888888888888888
telco_6860-YRJZP,telco,9.0,male,0.05,0.5552238805970149,0.0,1,0,0,0.125
telco_4429-WYGFR,telco,26.0,male,0.24444444444444446,0.3074626865671642,1.0,0,0,0,0.3611111111111111
telco_2817-LVCPP,telco,50.0,female,0.2777777777777778,0.011442786069651727,0.0,0,1,0,0.6944444444444444
telco_5038-ETMLM,telco,72.0,female,1.0,0.9492537313432836,6.0,0,1,0,1.0
telco_5056-FIMPT,telco,43.0,female,0.7388888888888889,0.8731343283582089,5.0,0,1,0,0.5972222222222222
telco_4521-WFJAI,telco,56.0,male,0.3111111111111111,0.07661691542288557,0.0,0,1,0,0.7777777777777778
telco_6569-KTMDU,telco,1.0,female,0.005555555555555556,0.008457711442786084,0.0,0,0,0,0.013888888888888888
telco_8809-RIHDD,telco,72.0,male,0.8,0.8472636815920399,4.0,1,1,1,1.0
telco_8809-XKHMD,telco,72.0,male,0.8,0.8189054726368159,4.0,0,1,0,1.0
telco_0396-YCHWO,telco,36.0,male,0.4,0.7676616915422886,2.0,1,0,0,0.5
telco_0867-LDTTC,telco,5.0,male,0.42777777777777776,0.5661691542288558,4.0,0,0,0,0.06944444444444445
telco_4822-NGOCH,telco,13.0,female,0.2722222222222222,0.6587064676616916,2.0,1,0,1,0.18055555555555555
telco_9391-DXGGG,telco,44.0,female,0.5444444444444445,0.7054726368159204,3.0,1,1,0,0.6111111111111112
telco_9844-FELAJ,telco,70.0,female,0.8888888888888888,0.8920398009950249,5.0,0,1,0,0.9722222222222222
telco_2122-SZZZD,telco,44.0,male,0.24444444444444446,0.012437810945273632,0.0,0,1,0,0.6111111111111112
telco_5307-DZCVC,telco,32.0,female,0.2777777777777778,0.6736318407960199,1.0,1,0,1,0.4444444444444444
telco_3148-AOIQT,telco,69.0,female,0.38333333333333336,0.06666666666666667,0.0,0,1,0,0.9583333333333334
telco_8679-JOEVF,telco,16.0,female,0.28888888888888886,0.40945273631840795,2.0,0,0,1,0.2222222222222222
telco_8395-ETZKQ,telco,68.0,male,0.37777777777777777,0.012437810945273632,0.0,0,1,0,0.9444444444444444
telco_6692-YQHXC,telco,16.0,male,0.08888888888888889,0.5144278606965175,0.0,1,0,0,0.2222222222222222
telco_3889-VWBID,telco,68.0,male,0.8777777777777778,0.6427860696517412,5.0,0,1,0,0.9444444444444444
telco_5222-JCXZT,telco,4.0,male,0.022222222222222223,0.007462686567164179,0.0,0,0,0,0.05555555555555555
telco_9754-CLVZW,telco,26.0,female,0.4444444444444444,0.20497512437810947,3.0,0,0,0,0.3611111111111111
telco_1432-FPAXX,telco,29.0,female,0.2611111111111111,0.1228855721393035,1.0,1,0,1,0.4027777777777778
telco_2739-CCZMB,telco,5.0,male,0.02777777777777778,0.020895522388059716,0.0,0,0,0,0.06944444444444445
telco_7080-TNUWP,telco,70.0,male,0.6888888888888889,0.763681592039801,3.0,1,1,0,0.9722222222222222
telco_0496-AHOOK,telco,24.0,male,0.5333333333333333,0.5587064676616916,4.0,0,1,0,0.3333333333333333
telco_8336-TAVKX,telco,72.0,female,0.9,0.5990049751243781,5.0,0,1,0,1.0
telco_2468-SJFLM,telco,1.0,male,0.10555555555555554,0.5577114427860697,1.0,0,0,0,0.013888888888888888
telco_3181-VTHOE,telco,70.0,male,0.7888888888888889,0.32636815920398005,4.0,0,1,0,0.9722222222222222
telco_7168-HDQHG,telco,36.0,female,0.2,0.009452736318407953,0.0,0,0,0,0.5
telco_4803-AXVYP,telco,38.0,female,0.5111111111111111,0.808955223880597,3.0,0,0,1,0.5277777777777778
telco_3884-HCSWG,telco,17.0,female,0.09444444444444444,0.5149253731343284,0.0,1,0,1,0.2361111111111111
telco_4567-AKPIA,telco,41.0,female,0.7277777777777777,0.9039800995024875,5.0,0,1,0,0.5694444444444444
telco_5077-DXTCG,telco,1.0,female,0.005555555555555556,0.2691542288557214,0.0,1,0,1,0.013888888888888888
telco_1142-WACZW,telco,2.0,male,0.1111111111111111,0.11542288557213931,1.0,0,0,1,0.027777777777777776
telco_7901-HXJVA,telco,14.0,male,0.17777777777777776,0.5791044776119403,1.0,1,0,0,0.19444444444444445
telco_5649-ANRML,telco,2.0,male,0.4111111111111111,0.7646766169154229,4.0,0,0,1,0.027777777777777776
telco_4892-VLANZ,telco,1.0,male,0.005555555555555556,0.01542288557213931,0.0,0,0,1,0.013888888888888888
telco_5924-IFQTT,telco,13.0,male,0.4722222222222222,0.5427860696517413,4.0,0,0,0,0.18055555555555555
telco_7968-QUXNS,telco,6.0,male,0.03333333333333333,0.006965174129353227,0.0,0,0,0,0.08333333333333333
telco_2919-HBCJO,telco,4.0,female,0.12222222222222222,0.5810945273631841,1.0,1,0,1,0.05555555555555555
telco_4236-XPXAV,telco,5.0,female,0.42777777777777776,0.8049751243781095,4.0,0,0,1,0.06944444444444445
telco_8903-WMRNW,telco,15.0,female,0.4833333333333333,0.8308457711442786,4.0,1,0,0,0.20833333333333334
telco_2452-SNHFZ,telco,47.0,female,0.3611111111111111,0.5691542288557214,1.0,1,0,0,0.6527777777777778
telco_3629-WEAAM,telco,8.0,female,0.34444444444444444,0.45621890547263677,3.0,0,0,0,0.1111111111111111
telco_6029-CSMJE,telco,17.0,male,0.09444444444444444,0.07363184079601989,0.0,1,0,0,0.2361111111111111
telco_7993-NQLJE,telco,15.0,male,0.18333333333333335,0.5656716417910447,1.0,1,0,0,0.20833333333333334
telco_9909-DFRJA,telco,26.0,female,0.5444444444444444,0.772139303482587,4.0,0,1,0,0.3611111111111111
telco_9099-FTUHS,telco,23.0,female,0.22777777777777775,0.3597014925373134,1.0,1,0,0,0.3194444444444444
telco_0581-BXBUB,telco,4.0,female,0.12222222222222222,0.5422885572139303,1.0,1,0,0,0.05555555555555555
telco_4962-CHQPW,telco,29.0,male,0.16111111111111112,0.01592039800995026,0.0,0,1,0,0.4027777777777778
telco_9467-ROOLM,telco,25.0,female,0.1388888888888889,0.00796019900497513,0.0,0,0,0,0.3472222222222222
telco_3030-YZADT,telco,9.0,male,0.05,0.2656716417910448,0.0,1,0,1,0.125
