customer_ref,source_industry,churn,tenure_score,gender,engagement_score,monetary_value,product_or_service_count,support_friction,is_active
bank_05365,banking,0,0.2,1,1.0,0.5067959664419924,2,0,1
bank_05366,banking,0,0.2,1,1.0,0.0,2,0,1
bank_05367,banking,0,0.5,0,1.0,0.1973262929183717,3,0,1
bank_05368,banking,0,0.5,1,1.0,0.0,1,0,1
bank_05369,banking,1,0.3,0,0.0,0.2991313724229626,1,1,0
bank_05370,banking,1,0.8,1,0.0,0.4939265579901385,1,1,0
bank_05371,banking,1,0.6,1,1.0,0.0,2,1,1
bank_05372,banking,1,0.3,1,0.0,0.6130759305501289,1,1,0
bank_05373,banking,0,0.5,0,1.0,0.0,2,0,1
bank_05374,banking,0,0.6,1,1.0,0.0,2,0,1
bank_05375,banking,0,1.0,0,1.0,0.280662917760753,1,0,1
bank_05376,banking,0,0.7,1,1.0,0.4443432789783294,1,0,1
bank_05377,banking,0,0.1,1,1.0,0.5832805662251156,1,0,1
bank_05378,banking,0,0.1,1,1.0,0.6398653732278313,2,0,1
bank_05379,banking,0,0.2,1,0.0,0.5192317725495639,2,0,0
bank_05380,banking,0,0.7,0,1.0,0.3945546974869358,1,0,1
bank_05381,banking,0,0.0,1,0.0,0.0,2,0,0
bank_05382,banking,0,0.9,1,1.0,0.5652786356404705,2,0,1
bank_05383,banking,0,0.6,0,1.0,0.4386420398816109,1,0,1
bank_05384,banking,0,0.4,1,1.0,0.0,2,0,1
bank_05385,banking,0,0.1,1,0.0,0.0,1,0,0
bank_05386,banking,1,0.6,0,1.0,0.3909479342788141,1,1,1
bank_05387,banking,1,0.9,1,0.0,0.4715750127870642,4,1,0
bank_05388,banking,0,1.0,1,0.0,0.0,2,0,0
bank_05389,banking,1,0.1,1,0.0,0.397669428252722,1,1,0
bank_05390,banking,0,0.4,0,0.0,0.0,2,0,0
bank_05391,banking,1,0.1,0,0.0,0.0,3,1,0
bank_05392,banking,0,0.8,0,0.0,0.5333103173483704,2,0,0
bank_05393,banking,1,0.2,1,0.0,0.0,2,1,0
bank_05394,banking,0,0.8,1,1.0,0.4981835055021742,2,0,1
bank_05395,banking,0,0.0,0,1.0,0.6282334791787374,1,0,1
bank_05396,banking,0,0.5,1,1.0,0.5026407733913001,1,0,1
bank_05397,banking,0,0.9,1,1.0,0.6442909549450935,2,0,1
bank_05398,banking,0,0.7,0,0.0,0.5693823735366021,2,0,0
bank_05399,banking,1,0.3,1,1.0,0.442813175660285,1,1,1
bank_05400,banking,0,0.8,1,1.0,0.4101999341645048,1,0,1
bank_05401,banking,0,0.5,0,0.0,0.0,2,0,0
bank_05402,banking,0,1.0,1,0.0,0.0,2,0,0
bank_05403,banking,0,0.4,1,0.0,0.0,2,0,0
bank_05404,banking,0,0.7,1,1.0,0.4992688864231688,1,0,1
bank_05405,banking,0,0.4,1,1.0,0.3288198806136787,1,0,1
bank_05406,banking,0,0.2,0,1.0,0.7005030209675969,2,0,1
bank_05407,banking,0,0.6,0,0.0,0.4359831117088217,1,0,0
bank_05408,banking,0,0.1,1,1.0,0.4003352915121833,2,0,1
bank_05409,banking,0,0.0,0,1.0,0.3312210148750036,2,0,1
bank_05410,banking,0,0.7,1,1.0,0.0,1,0,1
bank_05411,banking,0,0.4,0,0.0,0.0,2,0,0
bank_05412,banking,0,0.7,0,0.0,0.0,2,0,0
bank_05413,banking,1,0.2,0,0.0,0.459510353386907,1,1,0
bank_05414,banking,0,0.6,0,0.0,0.0,2,0,0
bank_05415,banking,0,0.1,0,0.0,0.5587834885470829,2,0,0
bank_05416,banking,0,0.1,0,1.0,0.4194744567405833,1,0,1
bank_05417,banking,0,0.8,1,1.0,0.0,2,0,1
bank_05418,banking,0,0.1,1,1.0,0.0,2,0,1
bank_05419,banking,0,0.3,1,1.0,0.5671471233599268,1,0,1
bank_05420,banking,1,0.4,0,1.0,0.3949704439758788,1,1,1
bank_05421,banking,0,0.5,1,1.0,0.6818281876916641,2,0,1
bank_05422,banking,0,0.7,0,0.0,0.0,2,0,0
bank_05423,banking,0,0.1,0,1.0,0.4086275826173089,1,0,1
bank_05424,banking,0,0.6,1,1.0,0.0,2,0,1
bank_05425,banking,1,0.9,1,0.0,0.5715112060039995,1,1,0
bank_05426,banking,0,0.8,0,0.0,0.4225728860670083,2,0,0
bank_05427,banking,0,0.1,0,0.0,0.0,1,0,0
bank_05428,banking,0,0.3,1,1.0,0.5139943871234731,2,0,1
bank_05429,banking,0,0.2,0,0.0,0.0,2,0,0
bank_05430,banking,0,0.7,0,0.0,0.0,2,0,0
bank_05431,banking,0,0.7,0,0.0,0.0,2,0,0
bank_05432,banking,0,0.8,0,0.0,0.5039599544181464,1,0,0
bank_05433,banking,0,0.0,1,1.0,0.0,1,0,1
bank_05434,banking,0,0.2,1,0.0,0.5072232714087221,1,0,0
bank_05435,banking,0,0.5,0,0.0,0.0,2,0,0
bank_05436,banking,0,0.4,0,0.0,0.0,1,0,0
bank_05437,banking,0,0.2,0,0.0,0.0,2,0,0
bank_05438,banking,0,0.6,1,1.0,0.2928720979900644,1,0,1
bank_05439,banking,0,0.7,1,0.0,0.6397632201982885,1,0,0
bank_05440,banking,0,0.4,0,0.0,0.5959604554980868,2,0,0
bank_05441,banking,1,0.2,1,0.0,0.6637068460744361,1,1,0
bank_05442,banking,0,0.1,1,0.0,0.5402053877731792,1,0,0
bank_05443,banking,1,1.0,0,0.0,0.4802017026116061,1,1,0
bank_05444,banking,0,0.1,1,1.0,0.4122044930672848,1,0,1
bank_05445,banking,0,0.5,1,1.0,0.5406925576834802,2,0,1
bank_05446,banking,0,0.2,0,1.0,0.0,2,0,1
bank_05447,banking,0,0.8,1,0.0,0.7628707735479374,2,0,0
bank_05448,banking,0,0.9,1,1.0,0.376664286284523,1,0,1
bank_05449,banking,1,0.5,0,1.0,0.5027851746499944,1,1,1
bank_05450,banking,0,0.7,0,1.0,0.0,1,0,1
bank_05451,banking,0,0.6,1,0.0,0.0,2,0,0
bank_05452,banking,0,0.4,1,0.0,0.3492415187377473,2,0,0
bank_05453,banking,1,0.1,0,0.0,0.6125894780625871,2,1,0
bank_05454,banking,0,0.4,0,0.0,0.0,2,0,0
bank_05455,banking,0,0.5,1,0.0,0.0,1,0,0
bank_05456,banking,1,0.9,0,0.0,0.4646746015483817,1,1,0
bank_05457,banking,0,0.9,1,0.0,0.5359330555286411,2,0,0
bank_05458,banking,0,1.0,1,1.0,0.3308447266378154,1,0,1
bank_05459,banking,0,0.2,1,0.0,0.452913611259456,1,0,0
bank_05460,banking,0,0.7,0,0.0,0.0,2,0,0
bank_05461,banking,0,0.5,1,1.0,0.4884552130309162,2,0,1
bank_05462,banking,0,0.2,1,0.0,0.4738953971311619,2,0,0
bank_05463,banking,0,0.5,0,0.0,0.3974277763533393,1,0,0
bank_05464,banking,0,0.6,0,0.0,0.0,1,0,0
bank_05465,banking,0,0.2,0,1.0,0.5349112860922935,1,0,1
bank_05466,banking,0,0.1,0,0.0,0.342396588192441,3,0,0
bank_05467,banking,0,0.3,1,1.0,0.5488852067387201,1,0,1
bank_05468,banking,0,0.1,1,1.0,0.6408095812925478,1,0,1
bank_05469,banking,0,0.5,1,1.0,0.0,2,0,1
bank_05470,banking,0,0.4,1,0.0,0.0,2,0,0
bank_05471,banking,0,0.1,1,1.0,0.4088746949010254,2,0,1
bank_05472,banking,1,1.0,0,0.0,0.4087563201457611,2,1,0
bank_05473,banking,0,0.4,1,1.0,0.5052751497629975,1,0,1
bank_05474,banking,0,0.3,0,1.0,0.6312253313686047,1,0,1
bank_05475,banking,0,0.9,0,0.0,0.0,2,0,0
bank_05476,banking,0,0.5,1,1.0,0.5656762871331543,1,0,1
bank_05477,banking,1,0.1,1,0.0,0.4379340631887632,2,1,0
bank_05478,banking,0,0.2,0,1.0,0.0,2,0,1
bank_05479,banking,0,0.9,1,1.0,0.4438845668374757,2,0,1
bank_05480,banking,0,0.3,1,0.0,0.4662026323117884,1,0,0
bank_05481,banking,0,0.8,0,0.0,0.5449603462505435,2,0,0
bank_05482,banking,1,0.1,0,1.0,0.6061670298087961,1,1,1
bank_05483,banking,0,0.2,1,0.0,0.0,2,0,0
bank_05484,banking,0,0.1,1,0.0,0.5073345915068544,1,0,0
bank_05485,banking,1,0.2,1,0.0,0.4776919983727257,1,1,0
bank_05486,banking,0,0.4,1,1.0,0.0,2,0,1
bank_05487,banking,0,0.5,0,1.0,0.0,2,0,1
bank_05488,banking,0,0.9,1,1.0,0.0,1,0,1
bank_05489,banking,0,0.7,0,1.0,0.467057122674788,1,0,1
bank_05490,banking,0,0.8,1,1.0,0.5177705019595805,1,0,1
bank_05491,banking,0,0.2,0,1.0,0.0,2,0,1
bank_05492,banking,1,0.6,0,1.0,0.5794676236873705,2,1,1
bank_05493,banking,0,0.7,1,1.0,0.4966806642489785,1,0,1
bank_05494,banking,0,0.9,1,0.0,0.0,2,0,0
bank_05495,banking,1,0.8,0,0.0,0.3818609778974404,1,1,0
bank_05496,banking,0,1.0,1,0.0,0.0,2,0,0
bank_05497,banking,0,0.1,0,1.0,0.0,2,0,1
bank_05498,banking,0,0.8,0,0.0,0.4669318128328518,1,0,0
bank_05499,banking,0,0.3,1,0.0,0.4234815817051457,1,0,0
bank_05500,banking,0,0.8,0,1.0,0.4457498261545156,2,0,1
bank_05501,banking,0,0.9,1,1.0,0.3867036612355239,1,0,1
bank_05502,banking,0,0.8,0,0.0,0.5487794665953815,1,0,0
bank_05503,banking,0,0.3,0,1.0,0.4517710756586469,1,0,1
bank_05504,banking,0,1.0,1,1.0,0.4866907516115408,1,0,1
bank_05505,banking,0,0.2,1,0.0,0.4800849619859601,2,0,0
bank_05506,banking,0,0.7,0,1.0,0.0,2,0,1
bank_05507,banking,0,0.0,1,1.0,0.2623070984717341,2,0,1
bank_05508,banking,1,0.3,0,0.0,0.216934174349434,1,1,0
bank_05509,banking,0,0.3,0,1.0,0.0,2,0,1
bank_05510,banking,0,0.9,1,0.0,0.0,2,0,0
bank_05511,banking,1,0.1,0,0.0,0.5710668423183293,2,1,0
bank_05512,banking,0,0.0,1,0.0,0.4138997231903997,1,0,0
bank_05513,banking,0,0.2,1,1.0,0.4989709566940107,1,0,1
bank_05514,banking,0,0.8,0,1.0,0.0,2,0,1
bank_05515,banking,1,0.6,1,0.0,0.1528111274183075,1,1,0
bank_05516,banking,0,0.2,0,1.0,0.4934393083661976,2,0,1
bank_05517,banking,0,0.3,1,1.0,0.3852202701104659,1,0,1
bank_05518,banking,0,0.8,1,0.0,0.0,2,0,0
bank_05519,banking,0,0.6,1,0.0,0.0,2,0,0
bank_05520,banking,1,0.1,1,0.0,0.531041149017914,1,1,0
bank_05521,banking,0,0.6,0,1.0,0.5663867349488392,1,0,1
bank_05522,banking,0,0.1,1,0.0,0.662083238656779,1,0,0
bank_05523,banking,0,0.6,0,0.0,0.3231205945011379,2,0,0
bank_05524,banking,0,0.4,1,1.0,0.0,1,0,1
bank_05525,banking,0,0.0,0,1.0,0.4935690024583288,2,0,1
bank_05526,banking,0,1.0,1,1.0,0.4918388577609339,2,0,1
bank_05527,banking,0,0.4,1,1.0,0.675084094900842,1,0,1
bank_05528,banking,0,0.2,1,1.0,0.5181994011991083,1,0,1
bank_05529,banking,0,0.4,1,1.0,0.0,2,0,1
bank_05530,banking,0,0.8,1,0.0,0.5338264631667783,2,0,0
bank_05531,banking,0,0.6,1,1.0,0.4565330489363231,1,0,1
bank_05532,banking,0,0.3,0,0.0,0.477463459367108,1,0,0
bank_05533,banking,0,0.9,1,1.0,0.0,2,0,1
bank_05534,banking,0,0.4,1,0.0,0.0,1,0,0
bank_05535,banking,0,0.8,0,1.0,0.0,2,0,1
bank_05536,banking,1,0.8,0,0.0,0.626306043222569,3,1,0
bank_05537,banking,0,0.3,1,1.0,0.0,2,0,1
bank_05538,banking,0,1.0,0,1.0,0.5449752128443863,1,0,1
bank_05539,banking,0,0.9,0,0.0,0.3288113512542084,2,0,0
bank_05540,banking,0,0.3,1,0.0,0.605484601337539,1,0,0
bank_05541,banking,1,0.0,1,0.0,0.3192169776979968,1,1,0
bank_05542,banking,0,0.3,1,1.0,0.3337583000332924,1,0,1
bank_05543,banking,1,0.2,0,1.0,0.7220718180835892,1,1,1
bank_05544,banking,0,0.3,1,1.0,0.5204855086780453,1,0,1
bank_05545,banking,0,0.6,1,0.0,0.0,2,0,0
bank_05546,banking,0,0.6,1,0.0,0.37515897390849,1,0,0
bank_05547,banking,0,0.9,1,0.0,0.0,2,0,0
bank_05548,banking,1,0.7,1,0.0,0.5900630012767335,1,1,0
bank_05549,banking,0,0.2,1,0.0,0.0,2,0,0
bank_05550,banking,0,0.3,1,0.0,0.0,2,0,0
bank_05551,banking,0,0.6,0,1.0,0.6702555607338422,1,0,1
bank_05552,banking,0,1.0,0,0.0,0.2902993801188362,2,0,0
bank_05553,banking,0,0.3,1,0.0,0.0,2,0,0
bank_05554,banking,0,0.3,1,1.0,0.4910841688750998,2,0,1
bank_05555,banking,0,0.0,1,1.0,0.0,2,0,1
bank_05556,banking,0,0.6,0,1.0,0.0,2,0,1
bank_05557,banking,0,0.6,1,0.0,0.4762964915356669,2,0,0
bank_05558,banking,0,0.5,0,1.0,0.5761336405550157,2,0,1
bank_05559,banking,1,0.3,1,1.0,0.5051031277280748,1,1,1
bank_05560,banking,1,0.5,1,0.0,0.4782183475370418,1,1,0
bank_05561,banking,0,0.4,1,0.0,0.0,1,0,0
bank_05562,banking,1,0.2,0,1.0,0.0,1,1,1
bank_05563,banking,0,0.9,1,1.0,0.4842207049085149,1,0,1
bank_05564,banking,0,0.5,1,0.0,0.3662754068793429,1,0,0
bank_05565,banking,0,0.2,1,0.0,0.5557784437498109,2,0,0
bank_05566,banking,0,0.5,1,1.0,0.5777723138506156,1,0,1
bank_05567,banking,0,0.3,1,1.0,0.5023594240992428,1,0,1
bank_05568,banking,0,0.1,1,1.0,0.2768416850044574,2,0,1
bank_05569,banking,0,0.7,1,1.0,0.7905152645841186,2,0,1
bank_05570,banking,0,0.0,1,0.0,0.0,2,0,0
bank_05571,banking,1,0.2,1,0.0,0.4352231617227536,3,1,0
bank_05572,banking,1,0.3,0,0.0,0.5347529748034351,3,1,0
bank_05573,banking,0,0.6,1,1.0,0.0,1,0,1
bank_05574,banking,0,0.8,1,0.0,0.0,1,0,0
bank_05575,banking,0,0.9,0,1.0,0.0,2,0,1
bank_05576,banking,0,0.2,1,1.0,0.0,2,0,1
bank_05577,banking,1,0.4,1,0.0,0.4786820417803898,1,1,0
bank_05578,banking,0,0.5,0,1.0,0.0,1,0,1
bank_05579,banking,0,0.5,0,0.0,0.0,2,0,0
bank_05580,banking,0,0.8,1,0.0,0.0,2,0,0
bank_05581,banking,0,0.2,1,0.0,0.0,2,0,0
bank_05582,banking,0,0.5,1,1.0,0.0,2,0,1
bank_05583,banking,0,0.3,1,0.0,0.0,1,0,0
bank_05584,banking,0,0.8,0,1.0,0.0,2,0,1
bank_05585,banking,0,0.9,0,0.0,0.0,2,0,0
bank_05586,banking,0,0.2,1,1.0,0.5402982541636725,2,0,1
bank_05587,banking,0,0.2,0,1.0,0.5992686114111112,2,0,1
bank_05588,banking,0,0.1,0,1.0,0.0,2,0,1
bank_05589,banking,0,0.6,0,1.0,0.532045182169382,2,0,1
bank_05590,banking,1,0.9,0,0.0,0.4204468435770077,1,1,0
bank_05591,banking,0,1.0,1,0.0,0.2399587816710761,2,0,0
bank_05592,banking,0,0.5,1,0.0,0.0,2,0,0
bank_05593,banking,0,0.6,1,0.0,0.0,2,0,0
bank_05594,banking,1,0.7,1,0.0,0.0,1,1,0
bank_05595,banking,0,0.6,1,1.0,0.0,1,0,1
bank_05596,banking,0,0.4,1,1.0,0.0,1,0,1
bank_05597,banking,1,0.9,1,1.0,0.0,3,1,1
bank_05598,banking,0,0.6,0,1.0,0.447726126571948,1,0,1
bank_05599,banking,0,0.7,0,1.0,0.4660729382196572,1,0,1
bank_05600,banking,1,0.5,0,1.0,0.469198549897291,1,1,1
bank_05601,banking,0,0.7,1,1.0,0.6612095771633814,2,0,1
bank_05602,banking,0,0.9,0,0.0,0.6124273405190132,1,0,0
bank_05603,banking,0,0.1,0,1.0,0.3753077594173793,1,0,1
bank_05604,banking,0,0.1,1,0.0,0.0,2,0,0
bank_05605,banking,0,0.0,1,0.0,0.7644886017267011,1,0,0
bank_05606,banking,0,0.5,1,1.0,0.6066181292970384,1,0,1
bank_05607,banking,1,0.8,0,0.0,0.4997895360622315,1,1,0
bank_05608,banking,0,0.7,1,0.0,0.4161272810008238,3,0,0
bank_05609,banking,0,0.1,0,1.0,0.5332901896542934,1,0,1
bank_05610,banking,0,0.4,0,0.0,0.0,3,0,0
bank_05611,banking,0,0.5,0,0.0,0.0,2,0,0
bank_05612,banking,0,0.6,1,0.0,0.3987568418715344,1,0,0
bank_05613,banking,0,0.1,0,1.0,0.4378215872428523,1,0,1
bank_05614,banking,0,0.7,0,0.0,0.5095669719924931,1,0,0
bank_05615,banking,0,0.3,0,1.0,0.0,2,0,1
bank_05616,banking,0,0.8,0,0.0,0.382417259533542,1,0,0
bank_05617,banking,0,0.2,1,1.0,0.0,2,0,1
bank_05618,banking,1,0.4,1,0.0,0.5485840486071456,1,1,0
bank_05619,banking,0,1.0,1,1.0,0.0,1,0,1
bank_05620,banking,0,0.7,1,1.0,0.0,2,0,1
bank_05621,banking,0,0.6,1,0.0,0.0,2,0,0
bank_05622,banking,0,0.4,0,0.0,0.0,2,0,0
bank_05623,banking,0,1.0,1,0.0,0.3563876871282679,1,0,0
bank_05624,banking,0,0.6,1,1.0,0.0,2,0,1
bank_05625,banking,0,0.1,0,0.0,0.0,1,0,0
bank_05626,banking,0,0.7,0,1.0,0.5709969334561296,1,0,1
bank_05627,banking,0,0.7,0,1.0,0.4769125584017,2,0,1
bank_05628,banking,0,0.4,1,1.0,0.5299149148564662,1,0,1
bank_05629,banking,0,0.3,0,1.0,0.4193204499882801,2,0,1
bank_05630,banking,0,0.4,1,0.0,0.0,2,0,0
bank_05631,banking,0,0.9,0,0.0,0.3310557684994732,2,0,0
bank_05632,banking,0,0.5,1,1.0,0.5884886568885399,1,0,1
bank_05633,banking,1,0.5,1,0.0,0.2923440349824903,1,1,0
bank_05634,banking,0,0.2,1,0.0,0.0,2,0,0
bank_05635,banking,0,0.2,0,0.0,0.0,2,0,0
bank_05636,banking,0,0.1,0,1.0,0.4636172399718148,1,0,1
bank_05637,banking,0,0.3,1,1.0,0.0,2,0,1
bank_05638,banking,0,0.8,0,1.0,0.0,2,0,1
bank_05639,banking,0,0.7,0,0.0,0.0,2,0,0
bank_05640,banking,0,0.8,1,1.0,0.2640542620312494,1,0,1
bank_05641,banking,1,0.2,0,0.0,0.3813325960353066,2,1,0
bank_05642,banking,0,0.2,1,0.0,0.3691404745249356,2,0,0
bank_05643,banking,0,0.4,0,0.0,0.0,1,0,0
bank_05644,banking,1,0.6,0,1.0,0.0,1,1,1
bank_05645,banking,0,0.8,0,1.0,0.4008238564111827,1,0,1
bank_05646,banking,1,0.5,0,0.0,0.7584983209716742,1,1,0
bank_05647,banking,1,0.9,0,0.0,0.4724483952827221,1,1,0
bank_05648,banking,0,0.5,1,1.0,0.5087708718707264,1,0,1
bank_05649,banking,0,0.7,1,1.0,0.6590674723749391,1,0,1
bank_05650,banking,0,0.6,1,1.0,0.0,2,0,1
bank_05651,banking,0,1.0,0,0.0,0.3118777428716177,1,0,0
bank_05652,banking,0,0.0,0,1.0,0.4989833123081965,1,0,1
bank_05653,banking,0,0.9,0,0.0,0.0,2,0,0
bank_05654,banking,0,0.2,0,0.0,0.6138237640629308,1,0,0
bank_05655,banking,0,0.3,0,1.0,0.5309521487389561,2,0,1
bank_05656,banking,1,0.1,1,1.0,0.5827183857796605,1,1,1
bank_05657,banking,0,0.9,0,0.0,0.0,2,0,0
bank_05658,banking,0,0.0,1,1.0,0.3625515443341956,1,0,1
bank_05659,banking,1,0.9,1,0.0,0.0,1,1,0
bank_05660,banking,1,0.2,0,0.0,0.0,1,1,0
bank_05661,banking,0,0.4,1,1.0,0.4559096085585984,1,0,1
bank_05662,banking,0,0.5,0,0.0,0.0,2,0,0
bank_05663,banking,0,0.7,0,1.0,0.0,2,0,1
bank_05664,banking,0,0.2,0,0.0,0.0,2,0,0
bank_05665,banking,1,0.4,1,1.0,0.5470778195242538,1,1,1
bank_05666,banking,0,0.9,1,0.0,0.4426500416962122,2,0,0
bank_05667,banking,1,0.7,1,1.0,0.4960090768327491,1,1,1
bank_05668,banking,0,0.8,0,1.0,0.0,2,0,1
bank_05669,banking,1,0.7,1,1.0,0.0,1,1,1
bank_05670,banking,0,0.7,1,1.0,0.539304264930833,2,0,1
bank_05671,banking,0,0.8,1,0.0,0.0,2,0,0
bank_05672,banking,0,0.6,0,1.0,0.0,2,0,1
bank_05673,banking,0,0.5,1,0.0,0.0,2,0,0
bank_05674,banking,0,0.5,1,0.0,0.5555769276681222,2,0,0
bank_05675,banking,0,0.8,1,0.0,0.0,2,0,0
bank_05676,banking,0,0.3,0,1.0,0.4155424220248149,1,0,1
bank_05677,banking,0,0.6,0,1.0,0.0,2,0,1
bank_05678,banking,0,0.9,1,0.0,0.4521637051920164,1,0,0
bank_05679,banking,0,0.9,1,0.0,0.0,2,0,0
bank_05680,banking,0,0.4,0,0.0,0.4426647090059553,2,0,0
bank_05681,banking,1,0.6,0,0.0,0.6432014687716434,1,1,0
bank_05682,banking,0,0.2,0,1.0,0.3298806698767615,1,0,1
bank_05683,banking,0,0.9,1,0.0,0.0,2,0,0
bank_05684,banking,1,0.1,0,0.0,0.4155778945945742,1,1,0
bank_05685,banking,0,0.3,0,0.0,0.3655619698021615,1,0,0
bank_05686,banking,1,0.3,0,1.0,0.2530457685030603,1,1,1
bank_05687,banking,1,0.6,0,0.0,0.0496583692606029,1,1,0
bank_05688,banking,0,0.6,0,1.0,0.6371666679487277,2,0,1
bank_05689,banking,0,0.6,1,0.0,0.4168726433907886,2,0,0
bank_05690,banking,0,0.4,0,1.0,0.5264631149643267,1,0,1
bank_05691,banking,0,0.4,0,0.0,0.0,2,0,0
bank_05692,banking,0,0.5,1,0.0,0.480891185739995,1,0,0
bank_05693,banking,0,0.6,0,0.0,0.0,2,0,0
bank_05694,banking,0,0.4,0,1.0,0.3338923385187986,1,0,1
bank_05695,banking,0,0.6,0,1.0,0.686835320268879,1,0,1
bank_05696,banking,0,0.7,1,1.0,0.4690562211932342,2,0,1
bank_05697,banking,0,0.7,1,1.0,0.0,2,0,1
bank_05698,banking,0,0.5,1,0.0,0.0,2,0,0
bank_05699,banking,0,0.9,0,1.0,0.0,2,0,1
bank_05700,banking,0,0.6,1,1.0,0.5415405912416472,1,0,1
bank_05701,banking,1,0.3,1,1.0,0.0,4,1,1
bank_05702,banking,1,0.4,0,0.0,0.5121791082586559,1,1,0
bank_05703,banking,0,0.7,1,0.0,0.0,2,0,0
bank_05704,banking,0,0.8,0,0.0,0.224107923659363,1,0,0
bank_05705,banking,1,0.6,0,0.0,0.3937550899650133,1,1,0
bank_05706,banking,0,0.5,1,1.0,0.7244707203629969,2,0,1
bank_05707,banking,0,0.9,0,1.0,0.4033430864300322,1,0,1
bank_05708,banking,0,0.9,1,1.0,0.0,2,0,1
bank_05709,banking,0,0.3,0,1.0,0.0,2,0,1
bank_05710,banking,0,0.9,0,0.0,0.0,1,0,0
bank_05711,banking,0,0.5,1,0.0,0.5542651201529673,2,0,0
bank_05712,banking,0,0.2,0,1.0,0.4165360525462749,1,0,1
bank_05713,banking,1,0.9,1,0.0,0.4541628037104627,1,1,0
bank_05714,banking,0,1.0,1,1.0,0.0,2,0,1
bank_05715,banking,0,1.0,0,1.0,0.0,2,0,1
bank_05716,banking,0,0.9,1,1.0,0.0,2,0,1
bank_05717,banking,0,0.1,1,1.0,0.4684161605215887,2,0,1
bank_05718,banking,0,0.5,0,1.0,0.6392628178237627,1,0,1
bank_05719,banking,0,0.7,0,0.0,0.0,2,0,0
bank_05720,banking,0,0.1,1,0.0,0.5003925298913197,1,0,0
bank_05721,banking,0,0.6,1,1.0,0.3698062428454517,1,0,1
bank_05722,banking,1,0.5,1,0.0,0.3867555149582845,2,1,0
bank_05723,banking,0,0.3,1,0.0,0.0,2,0,0
bank_05724,banking,0,0.6,0,1.0,0.0,2,0,1
bank_05725,banking,0,0.5,1,1.0,0.407118005561541,1,0,1
bank_05726,banking,0,0.1,0,0.0,0.4521862242952906,1,0,0
bank_05727,banking,0,0.8,0,0.0,0.6204978284210932,1,0,0
bank_05728,banking,1,0.8,1,0.0,0.508075768930724,1,1,0
bank_05729,banking,0,1.0,1,1.0,0.0,2,0,1
bank_05730,banking,0,1.0,1,1.0,0.4493901488050387,1,0,1
bank_05731,banking,0,0.4,0,1.0,0.0,2,0,1
bank_05732,banking,1,0.7,1,1.0,0.5774821960581684,1,1,1
bank_05733,banking,0,0.8,1,1.0,0.0,2,0,1
bank_05734,banking,1,0.7,0,0.0,0.5983562489455381,1,1,0
bank_05735,banking,0,0.8,1,1.0,0.2778528126698772,1,0,1
bank_05736,banking,0,0.4,0,1.0,0.0,2,0,1
bank_05737,banking,0,0.3,1,0.0,0.0,2,0,0
bank_05738,banking,0,0.2,0,1.0,0.468074189006381,2,0,1
bank_05739,banking,0,0.8,1,0.0,0.4755546365458581,1,0,0
bank_05740,banking,0,0.1,0,1.0,0.3570038735647609,1,0,1
bank_05741,banking,0,0.8,0,0.0,0.4075422415531342,1,0,0
bank_05742,banking,0,0.9,1,1.0,0.472489487664095,1,0,1
bank_05743,banking,1,0.2,1,1.0,0.0,1,1,1
bank_05744,banking,0,0.0,1,0.0,0.4115501237972756,1,0,0
bank_05745,banking,0,0.1,0,1.0,0.4950576546836208,1,0,1
bank_05746,banking,0,0.3,1,1.0,0.0,2,0,1
bank_05747,banking,0,0.7,0,1.0,0.5990593232495313,1,0,1
bank_05748,banking,0,0.8,1,1.0,0.4330600125333755,1,0,1
bank_05749,banking,0,0.8,0,0.0,0.3400820229440566,1,0,0
bank_05750,banking,0,0.8,0,0.0,0.0,2,0,0
bank_05751,banking,1,0.9,1,0.0,0.5411613934566022,3,1,0
bank_05752,banking,0,0.6,1,1.0,0.5237634132647243,1,0,1
bank_05753,banking,0,0.3,0,1.0,0.0,2,0,1
bank_05754,banking,0,0.6,0,0.0,0.0,2,0,0
bank_05755,banking,0,0.9,0,1.0,0.4242039865668168,2,0,1
bank_05756,banking,0,0.9,1,1.0,0.3599300417153434,1,0,1
bank_05757,banking,0,0.7,1,1.0,0.468182240845277,2,0,1
bank_05758,banking,0,0.3,1,1.0,0.5934061514776776,2,0,1
bank_05759,banking,1,0.4,0,0.0,0.3631584441316392,2,1,0
bank_05760,banking,0,0.8,0,1.0,0.3083876405755021,2,0,1
bank_05761,banking,0,0.7,1,0.0,0.417479822185972,1,0,0
bank_05762,banking,0,0.3,0,1.0,0.0,2,0,1
bank_05763,banking,0,0.5,1,1.0,0.364843391195206,1,0,1
bank_05764,banking,0,0.6,0,1.0,0.0,2,0,1
bank_05765,banking,0,0.0,0,1.0,0.740279649000118,1,0,1
bank_05766,banking,0,0.3,1,1.0,0.5715330076845145,2,0,1
bank_05767,banking,0,0.5,1,1.0,0.5018366221919027,1,0,1
bank_05768,banking,0,0.2,0,0.0,0.0,2,0,0
bank_05769,banking,0,0.2,1,1.0,0.6158903003207399,1,0,1
bank_05770,banking,0,0.0,0,0.0,0.0,1,0,0
bank_05771,banking,0,0.8,1,0.0,0.4011780241132964,1,0,0
bank_05772,banking,0,0.1,1,1.0,0.3321100212440836,1,0,1
bank_05773,banking,0,0.8,1,0.0,0.4421497987489661,1,0,0
bank_05774,banking,0,0.8,0,0.0,0.4530944815084084,1,0,0
